QID|NUTSID|SJOID|LWVattenID|LW_UUID|nodeLabel|VYNAMN|LW_PopNamn
Q106708213|SE0220483000001144|653015-152780|WA17779141|2FD6E352-E42F-4330-9093-EC51B42183DD|badplats Storsjön|Storsjön|65000_Storsjön_(16.27,58.9)
Q106712258|SE0220483000005276|653034-154584|WA99500224|6EE055A6-5A2F-4F12-B7D4-35AC992F29FB|badplats Klubbetorp|Yngaren|65000_Yngaren_(16.61,58.82)
Q106709037|SE0611715000002398|660520-135820|WA76039471|26A52139-8BDC-43BA-9D0B-8C4F568FF659|badplats Nedre Fryken, Fryksta 1B,bryggan|Nedre Fryken|108000_Nedre Fryken_(13.32,59.56)
Q106709050|SE0611715000002403|661271-134887|WA21214728|B3804EDA-DF13-4EB1-96FB-BA226AFF0BEB|badplats Ringstadtjärn|Norra Ringstadtjärnen|108000_Norra Ringstadtjärnen_(13.13,59.61)
Q106709051|SE0611715000002404|661566-134372|WA13866516|3205ED9B-B296-40AE-B3E4-4C3AADC3B9C9|badplats Rinnen|Rinnen|108000_Rinnen_(13.02,59.65)
Q106709048|SE0611715000002400|660520-135820|WA76039471|26A52139-8BDC-43BA-9D0B-8C4F568FF659|badplats Nedre Fryken, Frykenbaden|Nedre Fryken|108000_Nedre Fryken_(13.32,59.56)
Q106709049|SE0611715000002402|661287-135928|WA52451708|ECF8D022-808E-4994-9960-378213FC5B2C|badplats Mellan Fryken, Hagudden|Mellan-Fryken|108000_Mellan-Fryken_(13.17,59.74)
Q106709054|SE0611715000002407|660321-135002|WA11270973|37018A58-B785-40E6-88D8-FC08724935B1|badplats Klacksjön|Klacksjön|108000_Klacksjön_(13.16,59.51)
Q106709052|SE0611715000002405|661326-134118|WA69224988|480F8CA3-BD27-4CAF-8919-981B09C537B9|badplats Säveln, Boda|Säveln|108000_Säveln_(13.03,59.59)
Q106711854|SE0611715000003966|660520-135820|WA76039471|26A52139-8BDC-43BA-9D0B-8C4F568FF659|badplats Nedre Fryken, Fryksta 1E, mitten|Nedre Fryken|108000_Nedre Fryken_(13.32,59.56)
Q106711855|SE0611715000003967|661326-134118|WA69224988|480F8CA3-BD27-4CAF-8919-981B09C537B9|badplats Säveln, Ärtetan|Säveln|108000_Säveln_(13.03,59.59)
Q106708230|SE0230513000001198|644635-149350|WA29468797|5569D3C1-5DE4-40B4-B2FC-2157C249C0FA|badplats Åsunden, Råsö bro|Åsunden|67000_Åsunden_(15.8,58)
Q106708231|SE0230513000001199|644635-149350|WA29468797|5569D3C1-5DE4-40B4-B2FC-2157C249C0FA|badplats Åsunden, Hycklinge|Åsunden|67000_Åsunden_(15.8,58)
Q106708229|SE0230513000001196|644635-149350|WA29468797|5569D3C1-5DE4-40B4-B2FC-2157C249C0FA|badplats Åsundabadet|Åsunden|67000_Åsunden_(15.8,58)
Q106708235|SE0230513000001202|643246-150602|WA72631308|ADE3C923-B29F-4E4E-869F-5989C555D6B6|Björkerns badplats, Valö|Björkern|67000_Björkern_(15.95,58.02)
Q106708232|SE0230513000001200|645406-149164|WA42033703|717512BE-A456-4D46-A68C-3517534CD6AF|badplats Järnlunden, Hallstad ängar|Järnlunden|67000_Järnlunden_(15.65,58.18)
Q106708236|SE0230513000001203|643280-149096|WA51872604|5949A30A-EB1F-4608-95AA-56E35D869703|badplats Kisasjön|Kisasjön|67000_Kisasjön_(15.65,57.99)
Q106708237|SE0230513000001204|642122-148744|WA33559863|BC506FF3-7B09-4502-AA1C-46CF272015B8|badplats Glimmingen|Glimmingen|67000_Glimmingen_(15.57,57.93)
Q106708240|SE0230513000001206|640739-148434|WA85218879|25848E2B-977F-412B-B0B4-E1BFCBBBDDEC|badplats Brosjön, Ydrefors bad|Brosjön|67000_Brosjön_(15.54,57.8)
Q106710966|SE0230513000003557|641926-151325|WA71608361|5B7944CA-107E-4C2D-AC02-66678355A344|badplats Hallången|Hallången|71000_Hallången_(16.02,57.9)
Q106710964|SE0230513000003556|644635-149350|WA29468797|5569D3C1-5DE4-40B4-B2FC-2157C249C0FA|badplats Åsunden, Trossbonäs|Åsunden|67000_Åsunden_(15.8,58)
Q106712272|SE0230513000005315|642842-148769|WA94388915|7177A50A-83CB-4049-A71A-4EA83A613734|badplats Övre Fölingen, Sommarro|Nedre Fölingen|67000_Nedre Fölingen_(15.57,57.98)
Q106711306|SE0822584000003689|753035-176847|WA58416645|67D40039-DF5F-40EB-AF3D-8705CB7CBEED|badplats Vivungi|Rahtusenjärvi|1000_Rahtusenjärvi_(22.16,67.74)
Q106711305|SE0822584000003688|750567-175979|WA63513866|ACE6A694-0462-4049-872F-19159E1F1583|badplats Merasjärvi|Pitkäjärvi|4000_Pitkäjärvi_(21.9,67.53)
Q106707982|SE0441276000000868|621974-134428|WA35582064|C58CFDB5-A64F-4565-A5AF-30141203A51A|Bandsjöns badplats|Bandsjön|96000_Bandsjön_(13.3,56.08)
Q106708215|SE0210330000001160|663515-161824|WA72540112|04C8E7CE-4EB6-41A8-AAA4-FDE14A9672D1|badplats Norrsjön, Eda|Norrsjön|61000_Norrsjön_(17.91,59.81)
Q106708216|SE0210330000001161|658080-162871|WA73183242|F3524D48-ECE7-4B6B-ADE6-1D94553D202F|badplats Fredrikslund, Oxtorget|Mälaren-Ekoln|61000_Mälaren-Ekoln_(17.61,59.75)
Q106708224|SE0210330000001181|662383-161313|WA73123222|5D87BFFA-1F6C-4537-A6A5-70B2D27CBAD6|badplats Valloxen, Särstabadet|Valloxen|61000_Valloxen_(17.84,59.74)
Q106710962|SE0210330000003551|662383-161313|WA73123222|5D87BFFA-1F6C-4537-A6A5-70B2D27CBAD6|badplats Valloxen, Brunnbybadet|Valloxen|61000_Valloxen_(17.84,59.74)
Q106710497|SE0712282000003437|699517-160160|WA54029264|CAE0055F-6341-4F61-8CB3-F6C92DC61D0A|badplats Dämstasjön|Dämstasjön|38000_Dämstasjön_(17.82,63.06)
Q106710502|SE0712282000003441|698478-162908|WA19370364|0F9DE271-A7FA-40D0-871A-F8BFD23307CE|badplats Omnesjön|Omnesjön|37038_Omnesjön_(18.33,62.95)
Q106710506|SE0712282000003444|697834-161863|WA89428319|7913CF6B-79CF-4EDF-A5DF-EAA1EAFDE6E2|badplats Storsjön|Storsjön|37038_Storsjön_(18.12,62.91)
Q106710504|SE0712282000003442|698945-161988|WA98415994|D7FE0752-E555-43CE-BBBA-6A9DA35362F4|badplats Prästtjärnen|Prästtjärnen|37038_Prästtjärnen_(18.17,63)
Q106707770|SE0441290000000665|621669-141629|WA17665542|D9AAC97E-4EA0-4527-9025-4B745D205431|badplats Ivö|Ivösjön|87000_Ivösjön_(14.39,56.07)
Q106707771|SE0441290000000666|621766-140032|WA47448878|323EEE67-7229-49E0-8951-9A8B894A4F93|badplats Österslöv|Råbelövsjön|88000_Råbelövsjön_(14.22,56.09)
Q106707775|SE0441290000000671|621669-141629|WA17665542|D9AAC97E-4EA0-4527-9025-4B745D205431|badplats Furestad|Ivösjön|87000_Ivösjön_(14.39,56.07)
Q106707772|SE0441290000000667|624180-141251|WA18527151|10BF95F4-ABEF-4699-A75E-DF1B052560A7|badplats Mjönäs|Immeln|87000_Immeln_(14.32,56.27)
Q106707773|SE0441290000000669|623161-140769|WA90927076|EA750C7A-E368-4608-8853-6108FD56AA50|badplats Lerjevallen|Lerjesjön|87000_Lerjesjön_(14.32,56.21)
Q106707776|SE0441290000000672|621766-140032|WA47448878|323EEE67-7229-49E0-8951-9A8B894A4F93|badplats Ekestad|Råbelövsjön|88000_Råbelövsjön_(14.22,56.09)
Q106707777|SE0441290000000673|621766-140032|WA47448878|323EEE67-7229-49E0-8951-9A8B894A4F93|Balsbys badplats|Råbelövsjön|88000_Råbelövsjön_(14.22,56.09)
Q106708959|SE0611781000002287|647666-129906|WA77080578|71BFB071-B63B-4D56-B551-20E6F06B7859|Baggeruds badplats|Vänern - Värmlandssjö|108000_Vänern - Värmlandssjön_(13.57,59)
Q106708963|SE0611781000002292|647666-129906|WA77080578|71BFB071-B63B-4D56-B551-20E6F06B7859|Revsandsbadet|Vänern - Värmlandssjö|108000_Vänern - Värmlandssjön_(13.57,59)
Q106708961|SE0611781000002289|647666-129906|WA77080578|71BFB071-B63B-4D56-B551-20E6F06B7859|badplats Hult|Vänern - Värmlandssjö|108000_Vänern - Värmlandssjön_(13.57,59)
Q106708966|SE0611781000002296|654174-140266|WA47162623|6B8A91CA-D680-4C74-8DF6-3846CA02137D|badplats Skagern, Gottbol|Skagern|108000_Skagern_(14.31,58.99)
Q106708964|SE0611781000002293|647666-129906|WA77080578|71BFB071-B63B-4D56-B551-20E6F06B7859|badplats Sandvikarna inre|Vänern - Värmlandssjö|108000_Vänern - Värmlandssjön_(13.57,59)
Q106708965|SE0611781000002295|647666-129906|WA29446026|A255AF90-A480-4F87-8B83-BA27E3B9E452|badplats Skymningen II|Vänern - Varumsviken|108000_Vänern - Varumsviken_(14.07,59.32)
Q106709714|SE0251960000003013|658080-162871|WA54241959|25F4E561-025D-46A9-A4AB-A6ACC90FB882|badplats Skillingeudd|Mälaren-Galten|61000_Mälaren-Galten_(16.13,59.45)
Q106709712|SE0251960000003012|658080-162871|WA54241959|25F4E561-025D-46A9-A4AB-A6ACC90FB882|badplats Ekudden|Mälaren-Galten|61000_Mälaren-Galten_(16.13,59.45)
Q106709716|SE0251960000003014|658080-162871|WA54241959|25F4E561-025D-46A9-A4AB-A6ACC90FB882|badplats Botten|Mälaren-Galten|61000_Mälaren-Galten_(16.13,59.45)
Q106706962|SE0A21482000000088|642956-127456|WA81229656|689CFCBA-6F76-4985-AE0B-85B0C87D5ECC|badplats Romesjön|Romesjön|108000_Romesjön_(11.99,57.93)
Q106706965|SE0A21482000000090|642964-126794|WA40815696|D613DB2E-DB9E-4457-9E3C-AA58D0C8A9B5|badplats Ingetorpssjön|Ingetorps Sjö|108109_Ingetorps Sjö_(11.89,57.93)
Q106709190|SE0251983000002582|660330-149815|WA58914539|028A2C80-ED25-461E-950B-F29EF730AFFF|badplats Västlandasjön, Sundänge|Västlandasjön|61000_Västlandasjön_(15.76,59.55)
Q106709188|SE0251983000002581|660342-149267|WA34381793|3B42BA9A-66CF-4B76-822D-31DA01D96AC8|badplats Skedvisjön, Tuna Udde|Skedvisjön|61000_Skedvisjön_(15.65,59.57)
Q106845474||658080-162871|WA33882015|061A1F38-8439-4530-BEAD-0CCBFCF35391|Norra Uddens hundbadplats|Mälaren-Köpingsviken|61000_Mälaren-Köpingsviken_(16.06,59.48)
Q106845621||658080-162871|WA33882015|061A1F38-8439-4530-BEAD-0CCBFCF35391|Mellanbadet|Mälaren-Köpingsviken|61000_Mälaren-Köpingsviken_(16.06,59.48)
Q106707062|SE0A11381000000189|626700-133050|WA64000797|1986A897-3F2B-49AB-8A32-66475C764C78|badplats Glänninge sjö|Glänninge Sjö|98000_Glänninge Sjö_(13.05,56.5)
Q106707063|SE0A11381000000195|625072-133939|WA62034627|C2D85795-D89E-495A-A21B-B1C3F6CCC357|badplats Sjöaltesjön|Sjöaltesjön|97000_Sjöaltesjön_(13.22,56.35)
Q106707060|SE0A11381000000186|627855-134250|WA26975905|A1674881-2041-47BA-85AD-B2432C8D0429|Björsjöns badplats|Björsjö|99000_Björsjö_(13.24,56.61)
Q106707061|SE0A11381000000188|626959-133901|WA98910640|5E6B1332-4FD6-4160-8D59-C0D79B7D9296|badplats Gatessjön|Gatesjön|98000_Gatesjön_(13.19,56.53)
Q106707064|SE0A11381000000196|625752-135351|WA64916876|A4BB43F9-43DE-40AB-AC80-952A3E275277|badplats Storesjö|Store Sjö|98000_Store Sjö_(13.46,56.42)
Q106710199|SE0241860000003269|654174-140266|WA47162623|6B8A91CA-D680-4C74-8DF6-3846CA02137D|badplats Skagern|Skagern|108000_Skagern_(14.31,58.99)
Q106710202|SE0241860000003271|653350-142214|WA14941335|457D51B6-B26F-463D-8B3B-6F1C08344901|badplats Åbydammen|Åbydammen|108000_Åbydammen_(14.46,58.92)
Q106710200|SE0241860000003270|651567-141795|WA30830064|567559B9-0D69-42D0-BA8F-F37365BBA318|badplats Tivedsbadet|Unden|67000_Unden_(14.46,58.78)
Q106710206|SE0241860000003273|653517-143239|WA41485412|157AD765-EBC8-4746-80CE-CB4E2D7A44C0|badplats Kommunalbadet|Västra Laxsjön|61000_Västra Laxsjön_(14.64,58.9)
Q106710204|SE0241860000003272|653948-142889|WA85157437|57F4FD53-AF0A-4F80-87CE-40108D8D0EF0|Borasjöns badplats|Borasjön|61000_Borasjön_(14.56,58.95)
Q106710208|SE0241860000003274|653049-143462|WA50348055|7B7053A9-82B1-4639-BBBF-6F2C62908F06|badplats Reveln|Östra Laxsjön|61000_Östra Laxsjön_(14.72,58.89)
Q106710209|SE0241860000003276|655199-143371|WA60763218|01656AF9-CC98-4B9C-89CD-2BF14CDC6648|badplats Sundsjön|Toften|61000_Toften_(14.56,59.06)
Q106712063|SE0241860000004430|651099-142774|WA70289035|0864B384-0244-4400-BB61-2DB5805A45EC|badplats Nationalparken Vitsand|Stora Trehörningen|67000_Stora Trehörningen_(14.57,58.72)
Q106712060|SE0241860000004426|655681-143519|WA44911066|DC035FFE-D7B9-4384-8A13-FFDB1759D0E7|badplats Lillängen|Teen|61000_Teen_(14.67,59.11)
Q106711626|SE0241814000003849|656100-143425|WA98050955|EECB7BBE-DEC3-4CC6-ADE1-045C75A831A3|badplats Multen  Sixtorp|Multen|61000_Multen_(14.62,59.17)
Q106711627|SE0241814000003850|656823-143863|WA38633946|04A97362-D69D-422E-AACF-C6EA3A820ED7|badplats Lillsjön|Lillsjön|61000_Lillsjön_(14.72,59.23)
Q106711631|SE0241814000003852|657224-144245|WA21712618|C0CB99E3-82C6-4D9E-B50C-88EABCA59E7A|badplats Leken|Leken|61000_Leken_(14.77,59.28)
Q106711629|SE0241814000003851|656100-143425|WA98050955|EECB7BBE-DEC3-4CC6-ADE1-045C75A831A3|badplats Multen  Brogalandet|Multen|61000_Multen_(14.62,59.17)
Q106709066|SE0622029000002422|673490-145597|WA71688194|C555C578-5E01-4B75-94F5-0F5A9C8C9321|badplats Tällberg|Siljan|53000_Siljan_(14.78,60.87)
Q106709067|SE0622029000002425|674201-145912|WA24080226|0413337F-EE1D-4423-8726-51E185509A69|badplats Opplimen, Bodlindor|Opplimen|53000_Opplimen_(15.06,60.8)
Q106709071|SE0622029000002430|673490-145597|WA71688194|C555C578-5E01-4B75-94F5-0F5A9C8C9321|badplats Leksands strand|Siljan|53000_Siljan_(14.78,60.87)
Q106709068|SE0622029000002427|673490-145597|WA71688194|C555C578-5E01-4B75-94F5-0F5A9C8C9321|badplats Olsnäs|Siljan|53000_Siljan_(14.78,60.87)
Q106709069|SE0622029000002428|673490-145597|WA71688194|C555C578-5E01-4B75-94F5-0F5A9C8C9321|badplats Siljansnäs camping|Siljan|53000_Siljan_(14.78,60.87)
Q106709072|SE0622029000002434|672989-146017|WA43887960|2C4F83D8-30E9-423E-907D-EAB222A2FE78|badplats Östra  Rönnäs|Insjön|53000_Insjön_(15.13,60.69)
Q106709073|SE0622029000002435|673120-145397|WA96157336|CD82EDD7-6BA8-4C78-A928-24204A155F2B|badplats Styrsjön|Styrsjön|53000_Styrsjön_(14.95,60.69)
Q106709079|SE0622029000002440|672118-145440|WA87083970|044A40FC-E8E0-4CAF-A0B8-4BDB36E20CAA|badplats Hisstjärn|Hisstjärnen|53000_Hisstjärnen_(14.97,60.61)
Q106709076|SE0622029000002437|672989-146017|WA43887960|2C4F83D8-30E9-423E-907D-EAB222A2FE78|badplats Insjön, Ålbybadet|Insjön|53000_Insjön_(15.13,60.69)
Q106709077|SE0622029000002438|672694-146731|WA15998025|70AC26E4-3190-4106-B001-09B7366457D8|badplats Helgbo|Helgsjön|53000_Helgsjön_(15.22,60.65)
Q106709080|SE0622029000002441|671769-144429|WA72516075|B65EA0F9-253F-4E1B-A707-AD2A2F53331F|badplats Sången|Sången|53000_Sången_(14.78,60.58)
Q106712085|SE0622029000004467|674576-146355|WA74599738|A2D83294-6280-4C63-ACAA-7091B3873777|badplats Salutjärn|Salutjärnen|53000_Salutjärnen_(15.14,60.83)
Q106708107|SE0A21441000001038|642000-129019|WA67723762|2AFE67AD-999D-4824-8AFE-F0BC54C631C8|Annesjöns badplats|Annesjön|108000_Annesjön_(12.27,57.86)
Q106708110|SE0A21441000001041|640760-128954|WA59814998|8D7B27A8-0367-4F56-9E4D-ED92E2193501|Stamsjön badplats|Lilla Stamsjön|108000_Lilla Stamsjön_(12.28,57.75)
Q106708111|SE0A21441000001042|641461-129543|WA80384021|CBBFAF42-949B-4F11-BDAC-908735C4C0B3|badplats Nääs|Sävelången|108000_Sävelången_(12.43,57.84)
Q106708108|SE0A21441000001039|640873-128461|WA56167263|467ACD04-FD76-467F-8918-37CE2C2B38EF|Aspen badplats|Aspen|108000_Aspen_(12.24,57.76)
Q106708109|SE0A21441000001040|641461-129543|WA80384021|CBBFAF42-949B-4F11-BDAC-908735C4C0B3|badplats Drängsered|Sävelången|108000_Sävelången_(12.43,57.84)
Q106708114|SE0A21441000001045|641517-129927|WA80556795|F54898FB-5EFF-4396-BDF5-1439EAC235E7|badplats Torskabotten|Torskabotten|108000_Torskabotten_(12.43,57.81)
Q106708115|SE0A21441000001046|640816-129342|WA71825372|74D9E675-8C38-44FB-92FC-78D900BFF5FD|badplats Vällsjön|Vällsjön|108000_Vällsjön_(12.34,57.76)
Q106708112|SE0A21441000001043|642138-130063|WA92968406|52265E97-3989-4F76-A058-8E471476086A|badplats Prästens Brygga|Mjörn|108000_Mjörn_(12.41,57.9)
Q106708113|SE0A21441000001044|642039-128819|WA61837842|E5175AF9-8099-4018-A0DC-0171BDC103F7|badplats Stora Lövsjön|Stora Lövsjön|108000_Stora Lövsjön_(12.24,57.86)
Q106711903|SE0A21441000004073|641461-129543|WA80384021|CBBFAF42-949B-4F11-BDAC-908735C4C0B3|Hyltornabadet|Sävelången|108000_Sävelången_(12.43,57.84)
Q106712071|SE0A21441000004440|642138-130063|WA92968406|52265E97-3989-4F76-A058-8E471476086A|badplats Hjällsnäsviken|Mjörn|108000_Mjörn_(12.41,57.9)
Q106708402|SE0920761000001395|629163-146824|WA47358213|F5770127-3C32-4880-BABE-0876EAFC5E24|badplats Läen, Lessebo badplats|Läen|82000_Läen_(15.35,56.76)
Q106708407|SE0920761000001397|629554-146452|WA74481031|6E9D433B-0BC7-4513-B674-EADE1A766BA5|badplats Hyllsjön, Strömbergshyttan|Hyllsjön|82000_Hyllsjön_(15.23,56.79)
Q106708405|SE0920761000001396|629022-146127|WA64839329|73FAC9B2-AE26-4282-AF6C-CDCBAFEBBCA5|badplats Rottnen, Gökaskratt-Hovmantorp|Rottnen|82000_Rottnen_(15.11,56.73)
Q106708451|SE0110186000001454|658281-163532|WA73663563|A38D6B40-A2A1-4778-A943-A663F836BC6E|badplats Kottlasjön, badviken|Kottlasjön|7_Kottlasjön_(18.18,59.35)
Q106708006|SE0A21494000000921|647666-129906|WA77080578|71BFB071-B63B-4D56-B551-20E6F06B7859|badplats Läckö|Vänern - Värmlandssjö|108000_Vänern - Värmlandssjön_(13.57,59)
Q106708007|SE0A21494000000922|647666-129906|WA77080578|71BFB071-B63B-4D56-B551-20E6F06B7859|badplats Vänern, Sandbäcken|Vänern - Värmlandssjö|108000_Vänern - Värmlandssjön_(13.57,59)
Q106708004|SE0A21494000000915|647666-129906|WA49493602|F60E0600-6B9E-4791-937E-AF8FA50946EC|Arkens badplats|Vänern - Dalbosjön|108000_Vänern - Dalbosjön_(12.83,58.74)
Q106708005|SE0A21494000000916|647666-129906|WA77080578|71BFB071-B63B-4D56-B551-20E6F06B7859|badplats Vänern, Filsbäck|Vänern - Värmlandssjö|108000_Vänern - Värmlandssjön_(13.57,59)
Q106708010|SE0A21494000000926|647666-129906|WA49493602|F60E0600-6B9E-4791-937E-AF8FA50946EC|badplats Svalnäs|Vänern - Dalbosjön|108000_Vänern - Dalbosjön_(12.83,58.74)
Q106708008|SE0A21494000000923|647666-129906|WA49493602|F60E0600-6B9E-4791-937E-AF8FA50946EC|badplats Sandviken|Vänern - Dalbosjön|108000_Vänern - Dalbosjön_(12.83,58.74)
Q106708043|SE0A21494000000947|647666-129906|WA77080578|71BFB071-B63B-4D56-B551-20E6F06B7859|badplats Vänern, Villabadet|Vänern - Värmlandssjö|108000_Vänern - Värmlandssjön_(13.57,59)
Q106709399|SE0A21494000002854|647666-129906|WA77080578|71BFB071-B63B-4D56-B551-20E6F06B7859|badplats Vänern, Framnäs camping|Vänern - Värmlandssjö|108000_Vänern - Värmlandssjön_(13.57,59)
Q106709400|SE0A21494000002856|647666-129906|WA77080578|71BFB071-B63B-4D56-B551-20E6F06B7859|Villa Giacomina|Vänern - Värmlandssjö|108000_Vänern - Värmlandssjön_(13.57,59)
Q106711717|SE0A21494000003901|647666-129906|WA77080578|71BFB071-B63B-4D56-B551-20E6F06B7859|badplats Vänern, Truve|Vänern - Värmlandssjö|108000_Vänern - Värmlandssjön_(13.57,59)
Q106707810|SE0A21462000000730|645787-128014|WA17666726|DC548CE0-12D0-435F-97EE-70CDD1244A93|badplats Lille Väktor|Lille-Väktor|108000_Lille-Väktor_(12.06,58.19)
Q106707808|SE0A21462000000726|644622-129057|WA30047023|919EE54F-75E8-4FAB-B09E-92CD269FF75C|Bodasjöns badplats, Prässebo|Bodasjön|108000_Bodasjön_(12.25,58.1)
Q106707809|SE0A21462000000729|645082-128655|WA61421413|0FAFDE57-4F77-4F31-86CF-03F500A266B9|badplats Borydsjön|Borydsjön|108000_Borydsjön_(12.18,58.14)
Q106709122|SE0241885000002497|662015-147905|WA87987922|DDC4252C-748C-4AAA-B8DC-997D6F29A3C5|badplats Sörmogen, Braxnäsbadet|Sörmogen|61000_Sörmogen_(15.45,59.74)
Q106709123|SE0241885000002498|662407-146632|WA15621530|8A985F45-CB26-41F8-B15E-4C556018988C|badplats Dammsjön|Dammsjön|61000_Dammsjön_(15.21,59.73)
Q106709121|SE0241885000002496|661440-146861|WA42736811|A831AC1B-7A55-44B9-A350-E709FFF0C6C2|Aspasjöns badplats|Stora Aspasjön|61000_Stora Aspasjön_(15.27,59.66)
Q106709126|SE0241885000002503|661191-146638|WA31814277|B775BC9C-3897-40C5-92F1-5B651FD2331A|badplats Råsvalen, Sågviken|Råsvalen|61000_Råsvalen_(15.14,59.69)
Q106709127|SE0241885000002504|661191-146638|WA31814277|B775BC9C-3897-40C5-92F1-5B651FD2331A|badplats Råsvalen, Viken|Råsvalen|61000_Råsvalen_(15.14,59.69)
Q106709124|SE0241885000002499|661012-147807|WA20895147|246A1B6B-E203-4D70-960A-6A30DBCD98FD|Grönbobadet|Grönbosjön|61000_Grönbosjön_(15.42,59.61)
Q106709125|SE0241885000002500|659907-147243|WA16732452|EE038D23-75D5-438F-9B97-102B1F92FA5D|badplats Vedevågssjön, Herrgårdsbadet|Vedevågssjön|61000_Vedevågssjön_(15.29,59.52)
Q106709130|SE0241885000002507|663013-147530|WA88725951|6FC74096-8487-47D1-B519-8A243D48CD80|badplats Glien, Långa Sand|Glien|61000_Glien_(15.35,59.79)
Q106709131|SE0241885000002508|662898-146400|WA48495372|42AF6C95-1C36-4073-A7D7-6E4823DF77CB|badplats Sörsjön, Mässingsviken|Sörsjön|61000_Sörsjön_(15.18,59.78)
Q106709128|SE0241885000002505|664173-147095|WA53229609|AFB048CD-D609-4D98-9802-FA3868D906CB|badplats Klotenbadet|Stora Kloten|61000_Stora Kloten_(15.28,59.87)
Q106709129|SE0241885000002506|660761-146758|WA38192030|76229AEE-FEE3-469E-94C6-133F2C2ADFC6|badplats Lindesjön, Loppholmen|Stora Lindessjön|61000_Stora Lindessjön_(15.22,59.58)
