,wikidata,country,bathwateridentifier,status,eionet
2071,Q106712105,se,SE0622039000004493,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622039000004493
2072,Q106712106,se,SE0622039000004494,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622039000004494
2073,Q106712107,se,SE0622039000004495,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622039000004495
2074,Q106712110,se,SE0441278000004501,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441278000004501
2075,Q106712108,se,SE0722326000004497,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0722326000004497
2076,Q106712109,se,SE0722326000004498,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0722326000004498
2077,Q106712111,se,SE0920780000004504,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920780000004504
2078,Q106712113,se,SE0210382000004506,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0210382000004506
2079,Q106712112,se,SE0622029000004505,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622029000004505
2080,Q106712116,se,SE0210382000004507,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0210382000004507
2081,Q106712117,se,SE0210382000004508,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0210382000004508
2082,Q106712118,se,SE0210382000004509,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0210382000004509
2083,Q106712119,se,SE0A21490000004510,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21490000004510
2084,Q106712120,se,SE0210382000004511,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0210382000004511
2085,Q106712121,se,SE0622039000004512,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622039000004512
2086,Q106712122,se,SE0622039000004513,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622039000004513
2087,Q106712123,se,SE0622039000004514,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622039000004514
2088,Q106712124,se,SE0A21480000004516,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21480000004516
2089,Q106712126,se,SE0441290000004518,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441290000004518
2090,Q106712125,se,SE0A21496000004517,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21496000004517
2091,Q106712128,se,SE0622026000004521,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622026000004521
2092,Q106712127,se,SE0812480000004519,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812480000004519
2093,Q106712129,se,SE0812480000004522,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812480000004522
2094,Q106712130,se,SE0812480000004523,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812480000004523
2095,Q106712131,se,SE0622039000004525,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622039000004525
2096,Q106712132,se,SE0622039000004526,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622039000004526
2097,Q106712133,se,SE0622039000004527,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622039000004527
2098,Q106712134,se,SE0110163000004528,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110163000004528
2099,Q106712136,se,SE0822505000004531,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0822505000004531
2100,Q106710759,se,SE0910680000003506,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0910680000003506
2101,Q106710762,se,SE0910680000003509,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0910680000003509
2102,Q106710771,se,SE0611730000003517,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611730000003517
2103,Q106710773,se,SE0611730000003518,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611730000003518
2104,Q106710774,se,SE0611730000003519,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611730000003519
2105,Q106710776,se,SE0611730000003520,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611730000003520
2106,Q106710778,se,SE0611730000003521,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611730000003521
2107,Q106710780,se,SE0611730000003522,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611730000003522
2108,Q106710785,se,SE0210305000003547,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0210305000003547
2109,Q106710782,se,SE0812401000003537,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812401000003537
2110,Q106710783,se,SE0812401000003540,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812401000003540
2111,Q106710798,se,SE0210305000003548,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0210305000003548
2112,Q106710962,se,SE0210330000003551,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0210330000003551
2113,Q106710964,se,SE0230513000003556,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230513000003556
2114,Q106710966,se,SE0230513000003557,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230513000003557
2115,Q106710967,se,SE0251982000003560,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0251982000003560
2116,Q106710971,se,SE0251980000003562,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0251980000003562
2117,Q106710969,se,SE0251982000003561,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0251982000003561
2118,Q106710973,se,SE0241863000003564,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0241863000003564
2119,Q106710975,se,SE0910604000003568,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0910604000003568
2120,Q106710977,se,SE0910680000003569,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0910680000003569
2121,Q106711001,se,SE0611730000003571,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611730000003571
2122,Q106711003,se,SE0611730000003572,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611730000003572
2123,Q106711004,se,SE0611730000003573,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611730000003573
2124,Q106711006,se,SE0611730000003577,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611730000003577
2125,Q106711008,se,SE0930861000003578,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930861000003578
2126,Q106711009,se,SE0611785000003581,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611785000003581
2127,Q106711011,se,SE0611785000003582,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611785000003582
2128,Q106711013,se,SE0611785000003583,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611785000003583
2129,Q106711015,se,SE0611785000003584,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611785000003584
2130,Q106711041,se,SE0930861000003585,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930861000003585
2131,Q106711043,se,SE0930861000003586,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930861000003586
2132,Q106711045,se,SE0A21490000003593,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21490000003593
2133,Q106711047,se,SE0A21490000003595,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21490000003595
2134,Q106711049,se,SE0A21490000003596,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21490000003596
2135,Q106711050,se,SE0A21490000003597,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21490000003597
2136,Q106711054,se,SE0110123000003607,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110123000003607
2137,Q106711052,se,SE0930882000003601,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930882000003601
2138,Q106711056,se,SE0632132000003613,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632132000003613
2139,Q106711059,se,SE0632132000003615,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632132000003615
2140,Q106711061,se,SE0632121000003619,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632121000003619
2141,Q106711063,se,SE0632121000003620,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632121000003620
2142,Q106711064,se,SE0110188000003622,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110188000003622
2143,Q106711084,se,SE0110163000003635,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110163000003635
2144,Q106711086,se,SE0110163000003637,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110163000003637
2145,Q106711087,se,SE0722326000003640,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0722326000003640
2146,Q106711089,se,SE0A21435000003645,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21435000003645
2147,Q106711091,se,SE0A21435000003646,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21435000003646
2148,Q106711093,se,SE0A21486000003648,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21486000003648
2149,Q106711094,se,SE0622026000003658,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622026000003658
2150,Q106711097,se,SE0622023000003660,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622023000003660
2151,Q106711096,se,SE0622085000003659,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622085000003659
2152,Q106711119,se,SE0622023000003661,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622023000003661
2153,Q106711121,se,SE0622061000003664,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622061000003664
2154,Q106711123,se,SE0622061000003665,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622061000003665
2155,Q106711124,se,SE0622039000003666,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622039000003666
2156,Q106711126,se,SE0622039000003667,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622039000003667
2157,Q106711128,se,SE0622039000003668,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622039000003668
2158,Q106711130,se,SE0622039000003669,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622039000003669
2159,Q106711131,se,SE0622039000003670,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622039000003670
2160,Q106711133,se,SE0812421000003679,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812421000003679
2161,Q106711137,se,SE0812421000003680,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812421000003680
2162,Q106711296,se,SE0812404000003681,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812404000003681
2163,Q106711298,se,SE0812404000003682,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812404000003682
2164,Q106711299,se,SE0812404000003683,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812404000003683
2165,Q106711301,se,SE0812404000003684,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812404000003684
2166,Q106711303,se,SE0812404000003685,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812404000003685
2167,Q106711305,se,SE0822584000003688,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0822584000003688
2168,Q106711308,se,SE0822580000003691,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0822580000003691
2169,Q106711306,se,SE0822584000003689,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0822584000003689
2170,Q106711310,se,SE0822581000003692,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0822581000003692
2171,Q106711313,se,SE0812462000003693,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812462000003693
2172,Q106711331,se,SE0812462000003694,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812462000003694
2173,Q106711332,se,SE0812462000003695,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812462000003695
2174,Q106711334,se,SE0812462000003696,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812462000003696
2175,Q106711335,se,SE0812462000003697,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812462000003697
2176,Q106711340,se,SE0812462000003700,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812462000003700
2177,Q106711338,se,SE0812462000003698,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812462000003698
2178,Q106711341,se,SE0812462000003701,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812462000003701
2179,Q106711342,se,SE0812462000003702,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812462000003702
2180,Q106711344,se,SE0812462000003703,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812462000003703
2181,Q106711347,se,SE0812462000003704,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812462000003704
2182,Q106711348,se,SE0812462000003705,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812462000003705
2183,Q106711352,se,SE0712280000003730,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0712280000003730
2184,Q106711350,se,SE0812482000003724,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812482000003724
2185,Q106711353,se,SE0712280000003732,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0712280000003732
2186,Q106711355,se,SE0712280000003733,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0712280000003733
2187,Q106711357,se,SE0712280000003734,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0712280000003734
2188,Q106711359,se,SE0712280000003735,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0712280000003735
2189,Q106711361,se,SE0712280000003736,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0712280000003736
2190,Q106711373,se,SE0712280000003737,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0712280000003737
2191,Q106711375,se,SE0712280000003738,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0712280000003738
2192,Q106711376,se,SE0712280000003739,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0712280000003739
2193,Q106711378,se,SE0712280000003740,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0712280000003740
2194,Q106711380,se,SE0712280000003741,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0712280000003741
2195,Q106711382,se,SE0712280000003742,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0712280000003742
2196,Q106711384,se,SE0812417000003743,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812417000003743
2197,Q106711386,se,SE0812417000003744,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812417000003744
